INDEX,TAVG
0,2.2509444444444453
1,7.264472222222218
2,11.88519444444445
3,10.771361111111121
4,19.428833333333348
5,-0.44844444444444453
6,20.139944444444453
7,6.85211111111111
8,8.06186111111111
9,23.022305555555562
10,7.4034722222222245
11,9.951138888888892
12,9.71269444444445
13,25.090000000000003
14,19.71605555555556
15,-1.7587777777777782
16,18.376916666666677
17,26.40102777777777
18,0.09188888888888892
19,4.062083333333334
20,25.266833333333324
21,-4.828166666666668
22,2.212749999999998
23,-4.821916666666666
24,16.296083333333343
25,-7.877750000000001
26,1.3531388888888882
27,25.77830555555557
28,10.328250000000004
29,3.03144444444444
30,25.00758333333334
31,23.682638888888896
32,21.32261111111113
33,23.108916666666683
34,1.3031944444444437
35,19.389805555555558
36,24.315583333333333
37,23.788861111111125
38,-9.534500000000003
39,-8.487416666666673
40,19.730638888888887
41,-7.4895277777777745
42,-8.41419444444444
43,21.213388888888908
44,16.29344444444446
45,26.665499999999994
46,18.951611111111117
47,-13.132222222222218
48,-16.23566666666666
49,-3.6841666666666657
50,0.3747222222222222
51,25.12013888888889
52,24.37363888888888
53,-1.3516666666666661
54,4.9669444444444455
55,17.68913888888891
56,1.063111111111111
57,-9.496444444444444
58,21.37480555555556
59,-14.242888888888883
60,7.731277777777783
61,13.830777777777776
62,1.2283888888888888
63,22.18230555555558
64,17.98358333333335
65,-0.3081666666666666
66,20.54388888888889
67,2.4631388888888877
68,8.554250000000003
69,13.01366666666667
70,14.610027777777784
71,-4.229833333333332
72,15.90591666666668
73,20.2342777777778
74,10.457111111111121
75,21.089361111111135
76,24.906055555555557
77,7.681777777777778
78,6.414555555555557
79,-4.265055555555554
80,5.937666666666665
81,7.130499999999994
82,18.063027777777787
83,9.946638888888893
84,27.669944444444425
85,2.6812499999999995
86,9.693527777777776
87,3.115944444444443
88,11.777861111111111
89,-8.549583333333333
90,4.9470833333333335
91,-5.915444444444445
92,23.83938888888887
93,11.604416666666674
94,15.424861111111117
95,5.723722222222227
96,-14.80372222222222
97,21.952222222222225
98,25.3285
99,8.580583333333333
100,-0.20875000000000013
101,-5.408361111111111
102,20.503027777777792
103,-1.575083333333334
104,-3.649444444444442
105,12.495111111111113
106,0.5653055555555555
107,-3.6829722222222223
108,21.73933333333332
109,19.97266666666666
110,-4.077388888888889
111,17.074666666666698
112,8.542666666666666
113,25.71261111111111
114,23.692055555555562
115,4.770333333333329
116,19.993944444444463
117,2.458
118,14.192833333333326
119,-15.762777777777771
120,-2.1079999999999997
121,13.549861111111102
122,-9.503027777777783
123,25.492749999999987
124,26.78908333333334
125,2.7685555555555554
126,-15.84152777777778
127,-0.31788888888888894
128,-5.4889444444444475
129,27.588666666666676
130,12.153694444444444
131,-2.947444444444443
132,11.232305555555564
133,9.15725
134,-3.410444444444444
135,19.94547222222221
136,1.6346666666666665
137,19.126166666666688
138,3.433888888888889
139,22.918333333333358
140,14.440944444444458
141,18.220277777777785
142,1.4412777777777783
143,24.911861111111122
144,-3.450722222222223
145,16.895861111111127
146,19.837611111111112
147,25.950333333333347
148,25.046138888888883
149,12.525333333333341
150,15.732444444444448
151,25.14916666666667
152,25.6453611111111
153,4.683388888888888
154,18.948611111111124
155,-16.90408333333333
156,8.651777777777774
157,27.64083333333334
158,22.39030555555557
159,0.18988888888888897
160,25.96763888888888
161,-6.79616666666667
162,17.611888888888927
163,5.831083333333334
164,25.074055555555553
165,-0.3739444444444439
166,8.300999999999995
167,5.95455555555556
168,2.5994722222222237
169,-9.87255555555556
170,-12.807305555555555
171,18.753888888888884
172,-1.2601944444444457
173,2.213194444444444
174,18.99091666666668
175,-15.92802777777779
176,-6.335777777777782
177,-8.650611111111113
178,2.7803888888888912
179,-4.297055555555556
180,8.164333333333333
181,5.236083333333333
182,-3.825138888888888
183,1.5718333333333339
184,3.2269722222222206
185,11.976833333333332
186,20.35611111111112
187,-2.278249999999998
188,14.689666666666678
189,-3.049777777777778
190,27.25433333333334
191,4.988583333333335
192,-2.4284444444444437
193,19.802388888888892
194,14.643527777777772
195,-6.498083333333341
196,2.558666666666666
197,24.028527777777786
198,19.49580555555557
199,19.107111111111127
200,25.315861111111133
201,-10.465138888888893
202,9.965472222222227
