INDEX,TAVG
0,4.2677810687035675
1,7.871021619272048
2,12.826725941220841
3,10.783877138167542
4,22.059278310972715
5,-5.360035710025912
6,21.05942988816798
7,8.15489348173017
8,8.737302749921067
9,27.236640085641454
10,3.5514095323807986
11,6.282551235610212
12,10.774003185928374
13,27.178716978007174
14,20.934923217351383
15,-4.035488247194708
16,17.909650081802276
17,26.28992044211924
18,1.3579311893953028
19,5.536498532681405
20,27.053770747763167
21,-7.168771234162859
22,2.444306227419533
23,-2.6375396128678954
24,15.830321013504198
25,-7.421348776610243
26,5.0228696458154385
27,28.007669522247625
28,10.946942641078618
29,4.6812030991419205
30,27.21752508406332
31,27.68996770592227
32,21.56442457182729
33,22.04689232837847
34,1.7149137879933392
35,24.053222867407637
36,27.98274524423816
37,26.909423303663907
38,-12.040332499697382
39,-4.489400415087262
40,18.22137197381607
41,-8.850365118743566
42,-10.417238244004334
43,21.92972593768016
44,21.715015053463397
45,26.217526739406658
46,21.387293079569538
47,-9.735397422923196
48,-7.431817036279909
49,-3.2743643156849718
50,0.9635759236619421
51,27.38266304668454
52,27.14423333933226
53,1.3974904121170342
54,1.3308542747562733
55,23.18760155701918
56,-4.444548444489531
57,-10.367946874199287
58,25.637204175618567
59,-7.652028718151227
60,8.512505864626561
61,13.992426756126495
62,-1.457068237394136
63,21.315466158700282
64,21.266737402251916
65,-3.7716128828051065
66,23.561158002880948
67,8.487941637463956
68,9.511015689854469
69,10.358482750995224
70,15.840928178985752
71,-2.9241094847706535
72,22.468480115177336
73,21.031278919950154
74,9.553021371085672
75,21.857575792680798
76,26.540271925693283
77,15.035649589883882
78,14.005444178706425
79,-3.1530372054659317
80,7.252299802683702
81,8.037199967542994
82,17.755517974489784
83,9.860537998031614
84,27.83642054606296
85,1.4526186528135607
86,13.470017631723621
87,6.799799282435842
88,11.954827397696835
89,-6.933965317832257
90,5.234622621196106
91,-7.334243470615004
92,27.35492675367901
93,9.221297899757314
94,20.824031495229804
95,12.649833091299524
96,-6.5260460389092625
97,21.609383924546883
98,27.42857286648246
99,11.066757440387267
100,-2.96142608423885
101,-2.0723409131891
102,21.332740274167342
103,2.691262294588575
104,1.3077157211667059
105,10.246176941000867
106,-2.083806165844644
107,-3.4713909187030207
108,27.518251255262115
109,25.685425052778797
110,2.162680950077953
111,21.29035353287111
112,9.40103371822295
113,27.632019660943644
114,25.11230586764984
115,8.96513374309519
116,22.048494968237698
117,2.5391336497762884
118,12.930511837098638
119,-7.157954205189753
120,-3.5829053753661384
121,15.122879296590714
122,-10.527826939280043
123,26.70335197236347
124,28.539979485060293
125,2.437333630409513
126,-9.118672847994192
127,-3.0034058129649317
128,-6.48568019946571
129,27.255858118813684
130,12.890182695075747
131,-1.0539384502946074
132,10.692499138935377
133,12.640650680064596
134,-4.01326007534324
135,23.40561537821314
136,3.3118986561599355
137,16.031295959790434
138,4.747916525819813
139,26.711839214340515
140,15.899081491944642
141,18.721122642988064
142,2.867910768618893
143,26.850876680047335
144,-5.272733448543558
145,19.719621025466303
146,21.504803624196136
147,27.17103657761389
148,27.826064396522188
149,15.89517181779923
150,15.457339848742032
151,26.203773918262712
152,26.197480429990613
153,6.227671776072627
154,21.638297344053097
155,-10.297826169929023
156,11.122145358234658
157,26.799456841110924
158,26.715463353591552
159,-7.761901015193843
160,26.95061477681532
161,-5.490434434032034
162,20.699307861905154
163,6.458881229295166
164,26.786379096055846
165,-6.26344320629917
166,11.752915348753888
167,3.134690999110651
168,0.6827326774663227
169,-5.547317200537263
170,-9.779274417318078
171,23.916670192906576
172,3.690070186945915
173,7.939458295273606
174,22.271977736733284
175,-6.684628002128322
176,-5.818578970586676
177,-5.758078618678448
178,2.4573886227848405
179,-6.26743413865217
180,12.119217925394604
181,1.9709726598406947
182,-3.5494665097292533
183,1.5333117293948568
184,-0.5222386406582658
185,11.608015089744068
186,21.620172259983185
187,-0.0810215076329932
188,14.831838858783604
189,0.48665267512806665
190,27.637216140569603
191,9.51035784979642
192,-4.221004506595708
193,23.97409436032668
194,19.157713089708658
195,-5.720278189310884
196,0.7751264096546748
197,25.52940669941046
198,22.260650986550054
199,21.780308432506473
200,27.535572091882216
201,-4.108272387668874
202,12.632194136613291
