INDEX,TAVG
0,1.8676261688300928
1,7.4191220657911
2,11.68315432011466
3,10.692987727069855
4,19.28604771251056
5,-0.3723908582896367
6,19.95718109430949
7,6.625291425953221
8,8.093158850323803
9,22.721283003267896
10,7.225797904815692
11,10.294139507490904
12,8.558347322196285
13,24.87473814427585
14,19.53729495500029
15,-1.5491743464155991
16,18.57537991997253
17,25.82798659033565
18,-0.0875199323948447
19,3.986550678127273
20,24.887961833011826
21,-5.51874864531794
22,2.065270424642962
23,-5.179167376180024
24,16.225768175423443
25,-7.997410971422837
26,1.8397570204574385
27,25.55525905374797
28,9.377580650419764
29,3.879230726156961
30,25.05565409810564
31,23.54230923627448
32,20.90606234464844
33,22.667927090792887
34,0.7489137936365813
35,19.015787595939308
36,24.24328505574852
37,23.889622250585848
38,-9.462845775794218
39,-9.092253162060436
40,19.96022595431553
41,-7.681475663944879
42,-7.838989330917768
43,21.41612385317024
44,15.087389724205693
45,26.497459040398976
46,18.2636785053302
47,-13.08397865742694
48,-16.138992785612203
49,-4.174960240215337
50,0.1595162573138273
51,24.826673420087747
52,23.79050285128685
53,-1.87526090446314
54,4.571304695618468
55,16.896602620126995
56,0.7939412341209757
57,-9.397917736906614
58,21.16265965587133
59,-14.202830340898952
60,7.835788965025513
61,12.339918764355913
62,0.9923434340523976
63,22.227186883193987
64,17.81572312776397
65,-1.1381613331058142
66,20.981398301341063
67,2.110074321422738
68,8.542237433875961
69,12.934096164832258
70,13.999787737641956
71,-4.459990823536268
72,12.986766991590946
73,19.85288852703168
74,9.29195264668834
75,20.773867410205405
76,24.27730599039288
77,6.840758654782063
78,6.4144386757213
79,-4.595825331052573
80,5.755724599523591
81,7.609073192027857
82,18.1720725857168
83,9.024727999686665
84,26.69432504150624
85,1.9117933863636905
86,7.683283862845997
87,3.032697400967367
88,10.666990684846326
89,-9.108665635250697
90,5.954660032568569
91,-6.828040490801488
92,23.71075973992388
93,11.373844409491138
94,15.05361989232656
95,5.877302521091218
96,-14.72705051616048
97,21.791942966503875
98,25.39466292705495
99,8.571301694915679
100,-0.3322937812057451
101,-5.809908864646395
102,20.368175906954782
103,-1.636738095860818
104,-4.104242333018416
105,12.286648834980411
106,0.0445143003501295
107,-3.7724628830378095
108,21.35555580600217
109,20.28405183751364
110,-4.448016605620628
111,16.556367992987898
112,7.765574941575922
113,25.739205112387623
114,23.534539180647624
115,4.721816839914151
116,19.99757148493329
117,2.5396087511454164
118,13.051467525444073
119,-15.878150763687527
120,-2.648173495837051
121,13.32520107219951
122,-9.87169028747891
123,25.642465787492107
124,26.366237281764374
125,2.448658690695243
126,-16.534733331290262
127,-0.5466003786567402
128,-6.238877375749757
129,27.68029969916299
130,11.908466100996518
131,-3.0184448133213704
132,10.628501652403362
133,8.902815734989547
134,-3.799253810747746
135,20.74266916463976
136,1.452080702262647
137,18.359162094778107
138,3.057829425693168
139,22.70303870155635
140,12.578345198367066
141,18.19883787386912
142,1.355785723099538
143,24.53887112131182
144,-4.108069120124304
145,16.110711989081732
146,19.32535583820986
147,25.42320244854795
148,24.53086243900336
149,10.030105470438022
150,15.385040473538952
151,25.21887251073924
152,25.47193039263004
153,4.415833825312936
154,18.315334476281325
155,-16.942587444179164
156,8.184175793406997
157,26.712475591213405
158,22.6148423109931
159,-0.3010506711612177
160,25.502995941014035
161,-6.782484099185036
162,16.815875733564255
163,5.914487775965228
164,25.15639854121816
165,-0.94019976586996
166,8.898863374892832
167,5.770074545202673
168,2.375991076049441
169,-8.89855139624087
170,-12.35305802555474
171,18.418393384460348
172,-1.3883316252594755
173,0.9325971854566718
174,18.763087698950933
175,-17.03138828799472
176,-6.862114799312808
177,-7.752501940006929
178,2.8028973079914468
179,-4.885054346400664
180,8.071930915602525
181,4.859277702668022
182,-3.7722699044497854
183,1.3036185752491924
184,2.889442803997782
185,11.021138936514571
186,19.89421580700614
187,-2.615178201582116
188,14.10834101501572
189,-3.20473659916678
190,26.68530680038363
191,4.878988432833771
192,-3.055728083902742
193,19.680956856745325
194,12.53762929477112
195,-6.375962245481563
196,2.2705047891536703
197,23.834191012822146
198,18.86080028476154
199,18.713204557006268
200,25.15164870776022
201,-11.306381992347916
202,9.671039850631152
